2818.81420898;	2.84313726
2818.82226563;	2.29411769
2818.82226563;	2.07843137
2818.82641602;	2.43137264
2818.82641602;	2.76470590
2818.83447266;	2.17647052
2818.83447266;	2.72549009
2818.83862305;	2.70588231
2818.83862305;	2.23529410
2818.84667969;	2.03921580
2818.84667969;	2.56862736
2818.85083008;	2.39215684
2818.85083008;	2.25490189
2818.85937500;	2.84313726
2818.85937500;	2.43137264
2818.85937500;	2.03921580
2818.86743164;	2.09803915
2818.86743164;	2.64705873
2818.87133789;	2.03921580
2818.87133789;	2.37254906
2818.87963867;	2.56862736
2818.87963867;	2.09803915
